AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME
19977,11292,14107,2017,2,6,2,F,1115534,4650,4038,2019,13909,602,3376,2664
19977,14107,11292,2017,2,6,2,F,1081322,4650,4094,697,3066,602,3153,2509
19977,14893,11292,2017,2,6,2,F,1394238,5549,4744,0,40600,909,4110,3512
19393,11292,11433,2017,2,6,3,F,1072600,4433,3996,3239,0,1123,4862,4149
20436,10397,11292,2017,2,6,3,F,930000,4650,4458,0,0,1199,6215,5120
20436,11292,14679,2017,2,6,2,F,1426000,7130,6614,0,0,853,4198,3613
20436,11292,14869,2017,2,6,1,F,1126800,5580,5280,0,0,391,2588,1925
20436,14679,11292,2017,2,6,2,F,1149600,5580,5327,0,0,853,4610,3454
20436,14869,11292,2017,2,6,1,F,1126800,5580,5338,0,0,391,2633,1842
20237,11292,14730,2017,2,6,3,F,344658,1550,1394,0,0,1024,4817,3976
20237,14730,11292,2017,2,6,3,F,344658,1550,1343,0,0,1024,5268,4641
19917,11292,14730,2017,2,6,3,G,3920321,0,0,1946318,279975,1024,4421,3752
20409,11292,12478,2017,2,6,4,F,1388800,6400,5404,0,0,1626,6998,6327
20409,12478,11292,2017,2,6,4,F,1388800,6400,5414,0,0,1626,8730,7221
19790,11292,14869,2017,2,6,1,F,1440725,5907,4522,1599,65,391,3343,2551
19790,14869,11292,2017,2,6,1,F,1440725,5906,5168,11066,1286,391,3023,2141
20500,10423,11292,2017,2,6,2,F,563520,2240,1961,0,0,775,4383,3619
20304,11292,11193,2017,2,6,3,F,597200,2240,1743,0,0,1069,5275,4274
19977,10721,11292,2017,2,6,4,F,1139462,4800,4612,2301,13670,1754,8321,7568
19977,11042,11292,2017,2,6,3,F,1309313,5716,5316,477,8776,1201,6065,5335
19977,11292,14908,2017,2,6,2,F,1136123,4096,3890,214,4306,846,4399,3742
19393,11292,10423,2017,2,6,2,F,1432200,5775,5118,2890,0,775,4041,3350
19393,11292,10721,2017,2,6,4,F,1388800,5600,5247,5419,0,1754,7284,6571
19393,11292,11259,2017,2,6,2,F,1388800,5600,5184,5345,0,651,3486,2917
19393,13891,11292,2017,2,6,2,F,1141800,4719,4319,4652,0,819,4053,3534
19393,14100,11292,2017,2,6,4,F,1388800,5600,5312,17855,0,1558,8048,6949
19393,14570,11292,2017,2,6,2,F,1107200,4576,4049,7127,0,804,3774,3246
20452,11292,10599,2017,2,6,3,F,610944,2240,1891,0,0,1083,5091,4255
20436,11292,13342,2017,2,6,2,F,960000,4800,4642,0,0,896,4425,3685
20436,13342,11292,2017,2,6,2,F,960000,4800,4263,0,0,896,5007,4061
19917,14730,11292,2017,2,6,3,G,4053241,0,0,2592196,27897,1024,4935,4330
20304,11292,11775,2017,2,6,1,F,442000,1650,1445,0,0,483,3039,2289
20304,12892,11109,2017,2,6,2,F,501600,2508,2034,0,0,834,4792,3752
19977,10397,11292,2017,2,6,3,F,1475727,5907,5265,530,59489,1199,6306,5490
19977,13871,11292,2017,2,6,1,F,1105723,4224,3938,1118,52500,472,3104,2419
19393,11292,10397,2017,2,6,3,F,1432200,5775,5318,1325,0,1199,5598,4851
19393,13342,11292,2017,2,6,2,F,1432200,5775,5196,7280,0,896,4849,4203
19393,15376,11292,2017,2,6,2,F,1141800,4719,4278,3555,0,639,3470,2857
20452,12339,11292,2017,2,6,2,F,630036,2309,2209,0,0,977,5324,4588
20436,11292,13198,2017,2,6,2,F,1191600,5940,5468,0,0,533,3036,2324
20436,13198,11292,2017,2,6,2,F,1191600,5940,5574,0,0,533,3548,2783
20107,13244,11292,2017,2,6,2,G,6340967,0,0,2861762,0,872,4790,3891
20237,11292,12992,2017,2,6,2,F,366894,1650,1458,0,0,771,4078,3300
20237,11637,11292,2017,2,6,2,F,366894,1650,1207,0,0,627,3811,3040
19805,11292,11298,2017,2,6,2,F,1363000,5440,4423,1286,39,641,3852,2913
20304,15376,11292,2017,2,6,2,F,452000,1700,1613,0,0,639,4141,3246
19977,11292,13342,2017,2,6,2,F,1173503,4224,3904,320,0,896,4440,3709
19977,11292,13930,2017,2,6,2,F,1213420,5100,4826,9985,6089,888,4709,3949
19977,11298,11292,2017,2,6,2,F,1402794,6086,5667,936,30119,641,4298,3322
19393,11292,11697,2017,2,6,4,F,1432200,5775,5383,6857,0,1703,7572,6824
20436,11433,11292,2017,2,6,3,F,1251600,6120,5791,0,0,1123,6357,5390
20237,11292,13029,2017,2,6,1,F,378012,1700,1381,0,0,423,2594,1937
19790,11292,11433,2017,2,6,3,F,1718150,6300,5660,4926,0,1123,5559,4811
20304,11292,14457,2017,2,6,1,F,465500,1750,1473,0,0,300,2439,1604
20304,11986,11292,2017,2,6,3,F,532000,2660,2369,0,0,1015,6186,5301
19977,11292,11298,2017,2,6,2,F,1263884,5250,4739,3690,11064,641,3730,2946
19977,11292,11298,2017,2,6,2,F,1228073,4480,3967,2474,10332,641,4028,3109
19977,12953,11292,2017,2,6,4,F,1216233,5100,4905,248,0,1620,8453,7373
19977,13342,11292,2017,2,6,2,F,1148023,4352,3980,235,0,896,4981,4290
19977,14679,11292,2017,2,6,2,F,1499656,6265,5720,598,6559,853,4823,3969
19977,14908,11292,2017,2,6,2,F,1032355,4480,4076,12,810,846,4599,3872
19393,11292,10693,2017,2,6,3,F,1519000,6125,5859,5383,0,1014,4983,4254
19393,11292,14100,2017,2,6,4,F,1519000,6125,5678,7416,0,1558,7091,6310
19393,11433,11292,2017,2,6,3,F,1211000,5005,4406,3868,0,1123,6138,5525
19393,11884,11292,2017,2,6,2,F,1211000,5005,4586,2922,0,836,4302,3672
19393,12264,11292,2017,2,6,3,F,1519000,6125,5159,5450,0,1452,7682,7042
19393,14057,11292,2017,2,6,2,F,1519000,6125,5689,7865,0,991,4898,4266
20436,11292,11433,2017,2,6,3,F,1294800,6300,5851,0,0,1123,5764,4799
20107,11292,12339,2017,2,6,2,G,4305903,0,0,2576162,0,977,4926,4147
20107,12339,11292,2017,2,6,2,G,4308926,0,0,3056879,0,977,5298,4601
20237,10140,11292,2017,2,6,1,F,389130,1750,1561,0,0,349,2701,2001
20237,11292,10140,2017,2,6,1,F,400248,1800,1694,0,0,349,2755,1957
20237,11292,11540,2017,2,6,2,F,378012,1700,1456,0,0,563,3577,2866
19790,11292,10397,2017,2,6,3,F,1767240,6480,6096,2003,1784,1199,6050,5287
20500,11267,11292,2017,2,6,3,F,633960,2520,2229,0,0,1085,6388,5509
20304,11109,13930,2017,2,6,2,F,469000,1750,1487,0,0,911,5408,4377
20304,11292,13158,2017,2,6,2,F,486000,1800,1519,0,0,563,3682,2803
20304,11775,11292,2017,2,6,1,F,479000,1800,1546,0,0,483,3616,2809
20304,15919,11292,2017,2,6,2,F,475500,1800,1418,0,0,616,4208,3403
19977,11292,11042,2017,2,6,3,F,1464422,5964,5509,3509,21074,1201,5772,5082
19977,11618,11292,2017,2,6,4,F,1263845,5400,4873,2797,22176,1605,9160,7881
19393,11292,14771,2017,2,6,2,F,1562400,6300,4411,20632,0,967,5435,4701
20452,11109,12266,2017,2,6,2,F,687312,2520,2188,0,0,809,4877,3992
20237,11540,11292,2017,2,6,2,F,400248,1800,1612,0,0,563,4225,3266
19917,14730,11292,2017,2,6,3,G,3860657,0,0,2547707,24458,1024,5626,4967
19790,10397,11292,2017,2,6,3,F,1816330,6660,6261,14700,15768,1199,6940,5956
19790,11292,12478,2017,2,6,4,F,1240056,4752,4559,3415,159,1626,8209,7326
19790,12478,11292,2017,2,6,4,F,1205610,4619,4346,7666,3989,1626,9777,7978
20500,14457,11292,2017,2,6,1,F,651570,2590,2012,0,0,300,2512,1800
20304,13158,11292,2017,2,6,2,F,499500,1850,1585,0,0,563,4034,3194
19977,10821,11292,2017,2,6,3,F,1647839,6623,6129,963,43297,1491,8392,7529
19977,11292,11298,2017,2,6,2,F,1650380,6432,5611,5066,49414,641,4055,3206
19977,11292,11986,2017,2,6,3,F,1282143,4608,4159,189,0,1015,5059,4362
19977,11292,13204,2017,2,6,4,F,1274427,5550,5164,854,17563,1546,7800,6991
19977,11292,13871,2017,2,6,1,F,1300637,4736,4461,758,13284,472,3006,2287
19977,11618,11292,2017,2,6,4,F,1496393,6094,5570,1118,47024,1605,9412,8153
19977,13930,11292,2017,2,6,2,F,1344205,5700,5281,1549,21376,888,5603,4641
19393,10713,11292,2017,2,6,2,F,1280200,5291,4737,917,0,649,3676,3063
19393,11292,11066,2017,2,6,3,F,1280200,5291,4958,13681,0,1154,5656,5026
19393,11292,13204,2017,2,6,4,F,1280200,5291,4990,4064,0,1546,7631,6880
19393,11292,15304,2017,2,6,4,F,1280200,5291,4886,3250,0,1506,7428,6723
19393,13204,11292,2017,2,6,4,F,1605800,6475,6252,6723,0,1546,8330,7622
20237,13367,11292,2017,2,6,2,F,411366,1850,1478,0,0,752,5210,4278
20304,10627,11292,2017,2,6,2,F,506000,1900,1568,0,0,516,3862,3004
20304,11292,10627,2017,2,6,2,F,506000,1900,1382,0,0,516,3745,2811
19977,14771,11292,2017,2,6,2,F,1342729,4864,4290,6000,12898,967,5541,4479
19393,11292,12953,2017,2,6,4,F,1280200,5291,5135,7039,0,1620,8039,7112
19393,11292,14570,2017,2,6,2,F,1314800,5434,4814,5181,0,804,5041,4316
19930,11292,14747,2017,2,6,3,F,1185240,4216,3939,4141,3993,1024,6008,5144
20237,13029,11292,2017,2,6,1,F,433602,1950,1542,0,0,423,3652,2725
19393,11292,14057,2017,2,6,2,F,1349400,5577,5182,9331,0,991,6025,5396
19930,14747,11292,2017,2,6,3,F,1220100,4340,4029,1856,0,1024,5355,4405
19393,11292,10713,2017,2,6,2,F,1349400,5577,4784,7185,0,649,4142,3552
19977,11423,11292,2017,2,6,2,F,1257230,4992,4248,610,0,589,4302,3403
19977,11292,11423,2017,2,6,2,F,1378403,4992,4415,3569,0,589,3658,2895
19977,12892,11292,2017,2,6,2,F,1428551,6000,5580,9102,23238,862,5546,4438
20304,15376,11292,2017,2,6,2,F,608000,3040,2804,0,0,639,4713,3713
20358,11292,14534,2017,2,6,1,F,180000,760,382,0,0,296,3470,2829
19977,11292,14679,2017,2,6,2,F,1382661,4992,4638,441,2148,853,5131,4503
20304,10713,11292,2017,2,6,2,F,608000,3040,2826,0,0,649,4704,3576
20304,14457,11292,2017,2,6,1,F,529500,2000,1453,0,0,300,2945,2083
19977,14679,11292,2017,2,6,2,F,1371985,4992,4750,1089,9758,853,5363,4332
19977,11003,11292,2017,2,6,2,F,1380308,5248,3950,210,0,692,5008,4110
19977,11292,11003,2017,2,6,2,F,1443020,5248,3976,92,0,692,4365,3565
19977,11292,12441,2017,2,6,1,F,1464197,6150,4739,620,0,406,3375,2592
19977,11292,12892,2017,2,6,2,F,1501396,6300,5843,3087,25177,862,6226,4846
19977,11298,11292,2017,2,6,2,F,1322189,5248,5009,1674,21481,641,4882,3797
19977,11648,11292,2017,2,6,2,F,1452029,5248,4051,39,0,752,4798,3951
19393,12889,11292,2017,2,6,2,F,1779400,7175,6430,3863,0,628,4203,3363
19393,15016,11292,2017,2,6,2,F,1779400,7175,6641,8682,0,770,5316,4588
20358,14534,11292,2017,2,6,1,F,180000,760,351,0,0,296,3414,2686
19790,14869,11292,2017,2,6,1,F,1308948,5016,4557,7710,1601,391,3091,2212
20304,11292,10800,2017,2,6,2,F,638400,3192,2660,0,0,850,6505,5414
20304,11292,13851,2017,2,6,1,F,638400,3192,2630,0,0,495,4054,2994
20304,11292,14457,2017,2,6,1,F,638400,3192,2448,0,0,300,3055,2009
20304,11292,14869,2017,2,6,1,F,556500,2100,1887,0,0,391,3834,2740
20304,13851,11292,2017,2,6,1,F,638400,3192,2797,0,0,495,4417,3436
19977,11292,11648,2017,2,6,2,F,1450992,5376,4866,2812,0,752,5368,4457
19977,11292,14893,2017,2,6,2,F,1804225,7518,6536,2061,23689,909,6045,5170
19393,10821,11292,2017,2,6,3,F,1418600,5863,4751,15999,0,1491,9261,8474
19393,14747,11292,2017,2,6,3,F,1822800,7350,5983,23466,0,1024,6279,5265
19790,11292,14747,2017,2,6,3,F,1285700,4729,4337,0,0,1024,7447,6356
19790,11292,14869,2017,2,6,1,F,1343394,5148,4489,1083,48,391,3363,2603
20304,11292,13244,2017,2,6,2,F,653600,3268,3017,0,0,872,6219,4925
19977,12441,11292,2017,2,6,1,F,1394121,6450,5042,83,0,406,3442,2561
19977,14492,11292,2017,2,6,3,F,1498183,6450,6246,1556,1628,1436,9454,8507
19790,14747,11292,2017,2,6,3,F,1285700,4728,4378,1512,168,1024,6821,5475
20500,11292,10397,2017,2,6,3,F,757230,3010,2565,0,0,1199,7608,6287
19977,11292,11433,2017,2,6,3,F,1812400,7280,6246,2266,56522,1123,7151,6100
19977,11292,13204,2017,2,6,4,F,1851767,7876,7006,1511,13487,1546,9142,8249
19977,11292,14679,2017,2,6,2,F,1931438,7876,7196,1178,255,853,5891,5018
19977,13487,11292,2017,2,6,2,F,1423502,5632,5065,482,8914,680,5276,4269
19393,11292,13342,2017,2,6,2,F,1909600,7700,7402,7872,0,896,5769,4878
19393,11292,14679,2017,2,6,2,F,1909600,7700,7077,6124,0,853,5738,5015
20500,11292,15016,2017,2,6,2,F,827670,3290,3004,0,0,770,5606,4458
20304,14783,11292,2017,2,6,2,F,600500,2250,1747,0,0,637,5438,4479
19977,11292,14492,2017,2,6,3,F,1598251,6750,6406,5090,18839,1436,8760,7661
20436,11292,13930,2017,2,6,2,F,2070000,10350,9407,0,0,888,6771,5191
20436,13930,11292,2017,2,6,2,F,2070000,10350,9732,0,0,888,7721,5849
20304,11292,11423,2017,2,6,2,F,699200,3496,3249,0,0,589,4779,3533
20304,11292,14831,2017,2,6,2,F,699200,3496,3110,0,0,948,7436,6365
20304,14831,11292,2017,2,6,2,F,699200,3496,3231,0,0,948,6976,5930
19977,11292,10721,2017,2,6,4,F,1865886,8234,7491,18225,25930,1754,10944,9732
19977,11292,13930,2017,2,6,2,F,2154661,8389,7767,15937,7241,888,6872,5501
19977,11433,11292,2017,2,6,3,F,1805350,7612,6859,418,43975,1123,8211,7248
19977,13485,11292,2017,2,6,2,F,1631725,5888,5284,446,0,826,6514,5438
20237,15016,11292,2017,2,6,2,F,511428,2300,2129,0,0,770,6332,5405
20358,11711,11292,2017,2,6,1,F,207000,874,381,0,0,289,3677,2986
19790,12953,11292,2017,2,6,4,F,1788434,7360,6261,1727,0,1620,12167,10397
20304,13486,11292,2017,2,6,2,F,617500,2300,1757,0,0,679,5615,4337
20304,14489,11292,2017,2,6,2,F,714400,3572,2847,0,0,898,6448,5455
19977,11292,11618,2017,2,6,4,F,1642081,7050,6450,9437,18913,1605,10449,9090
19977,11292,13485,2017,2,6,2,F,1604832,5888,5287,169,0,826,5499,4606
19977,11292,14100,2017,2,6,4,F,1959851,8401,6895,4324,42659,1558,9824,8590
19977,11618,11292,2017,2,6,4,F,2267265,7943,7486,6677,89632,1605,11607,10185
19977,13204,11292,2017,2,6,4,F,1677356,7050,6692,6438,21421,1546,10626,9479
19393,11292,12892,2017,2,6,2,F,2039800,8225,7485,27946,0,862,6679,5473
19393,12892,11292,2017,2,6,2,F,2039800,8225,7583,40569,0,862,5994,5135
20452,11292,12339,2017,2,6,2,F,897324,3289,3090,0,0,977,6835,5581
20358,11292,11711,2017,2,6,1,F,202500,855,385,0,0,289,3813,3048
19790,11292,12478,2017,2,6,4,F,1956960,7680,7288,7102,417,1626,10832,9503
19790,11433,11292,2017,2,6,3,F,1795190,7427,7061,3605,6016,1123,8314,7205
19790,12478,11292,2017,2,6,4,F,1956860,7679,7342,16456,19662,1626,13164,10873
20304,11292,15370,2017,2,6,2,F,641000,2400,2134,0,0,541,4841,3611
19977,11042,11292,2017,2,6,3,F,1887524,7944,7395,482,11828,1201,8905,7950
19977,11292,11618,2017,2,6,4,F,2261341,8112,7386,10665,44602,1605,10709,9213
19393,14122,11292,2017,2,6,3,F,1660800,6864,6423,3298,0,1290,9288,8556
19790,11292,11433,2017,2,6,3,F,1833360,7583,7029,2608,58,1123,7921,6802
19790,11292,12953,2017,2,6,4,F,1827313,7499,6666,729,0,1620,10779,9185
20500,11292,10423,2017,2,6,2,F,862890,3430,3165,0,0,775,6122,4926
20500,11292,12441,2017,2,6,1,F,862890,3430,2769,0,0,406,4206,3124
20500,12441,11292,2017,2,6,1,F,862890,3430,2522,0,0,406,4283,2945
20304,10561,11292,2017,2,6,2,F,658000,2450,1877,0,0,845,7125,5865
20304,11292,13486,2017,2,6,2,F,631000,2350,2083,0,0,679,6114,4972
20304,11292,14489,2017,2,6,2,F,744800,3724,2747,0,0,898,7919,6580
19977,13204,11292,2017,2,6,4,F,1975044,8098,7447,1648,6423,1546,11230,10051
19977,14057,11292,2017,2,6,2,F,2182461,8759,7755,4512,10884,991,7262,6059
19393,11618,11292,2017,2,6,4,F,1660800,6864,6315,21866,0,1605,11826,10533
20366,12266,11109,2017,2,6,2,F,490000,2450,2193,0,0,809,7055,5675
20354,11292,14120,2017,2,6,1,F,548134,2500,2024,0,0,385,3624,2797
20304,11292,11413,2017,2,6,1,F,671500,2500,2016,0,0,250,3300,2154
20304,11413,11292,2017,2,6,1,F,671500,2500,1892,0,0,250,3402,2153
20304,13930,10372,2017,2,6,3,F,931665,3500,2878,0,0,1013,8273,7058
19977,10299,11292,2017,2,6,5,F,2044645,8288,5427,52536,3227,2405,15042,14069
19393,13796,11292,2017,2,6,2,F,2170000,8750,7861,17156,0,957,6822,5912
20354,14120,11292,2017,2,6,1,F,560826,2550,1858,0,0,385,3903,3189
20304,10372,13930,2017,2,6,3,F,949310,3570,2245,0,0,1013,8101,6734
20304,14869,11292,2017,2,6,1,F,664500,2500,1912,0,0,391,4596,3053
20304,14893,11292,2017,2,6,2,F,775200,3876,3307,0,0,909,7290,6141
19393,12264,11292,2017,2,6,3,F,1764600,7293,6809,7460,0,1452,11613,10486
20358,11292,14877,2017,2,6,1,F,305500,1410,730,0,0,383,4423,3602
20358,14877,11292,2017,2,6,1,F,299000,1380,758,0,0,383,4991,4252
20304,11292,12255,2017,2,6,1,F,681500,2550,828,0,0,298,3389,2270
20304,11292,12519,2017,2,6,2,F,695000,2600,1949,0,0,573,5510,4231
20304,11292,12888,2017,2,6,1,F,698500,2600,1185,0,0,113,2321,1213
20304,11292,14783,2017,2,6,2,F,691500,2600,1975,0,0,637,5633,4367
20304,12255,11292,2017,2,6,1,F,681500,2550,787,0,0,298,3696,2687
19977,11292,12889,2017,2,6,2,F,2168304,8620,7204,2650,16993,628,5687,4519
19977,14679,11292,2017,2,6,2,F,2147744,8620,7769,759,34846,853,7254,5738
19393,10693,11292,2017,2,6,3,F,2256800,9100,8402,30930,0,1014,8380,7428
19393,15370,11292,2017,2,6,2,F,1799200,7436,6899,4387,0,541,5024,4177
20237,11292,11315,2017,2,6,1,F,578136,2600,1759,0,0,488,4852,3710
20237,11315,11292,2017,2,6,1,F,578136,2600,1671,0,0,488,4873,3868
21599,10221,11292,2017,2,6,1,F,78400,392,348,0,0,180,2986,2516
21599,10925,11292,2017,2,6,1,F,81600,408,321,0,0,221,3581,3117
21599,10950,11292,2017,2,6,1,F,104000,416,385,0,0,277,4148,3385
21599,11292,10221,2017,2,6,1,F,81600,408,312,0,0,180,3084,2471
21599,11292,10925,2017,2,6,1,F,78400,392,346,0,0,221,3414,2778
21599,11292,13200,2017,2,6,1,F,83200,416,250,0,0,218,3462,2760
21599,11292,15582,2017,2,6,1,F,104000,416,345,0,0,259,4029,3116
21599,13200,11292,2017,2,6,1,F,83200,416,242,0,0,218,3819,3291
21599,15582,11292,2017,2,6,1,F,102000,408,356,0,0,259,3657,2947
20500,11292,11267,2017,2,6,3,F,898110,3570,3095,0,0,1085,7895,6560
20304,12888,11292,2017,2,6,1,F,712000,2650,1249,0,0,113,2546,1430
20304,12992,11292,2017,2,6,2,F,702000,2600,2314,0,0,771,7491,6183
19977,11292,10299,2017,2,6,5,F,1942938,8774,7770,7890,8660,2405,17289,16036
20452,11292,11109,2017,2,6,1,F,1011876,3710,3288,0,0,73,2158,916
20237,10279,11292,2017,2,6,1,F,589254,2650,2218,0,0,359,4057,3045
20237,11292,10279,2017,2,6,1,F,578136,2600,2043,0,0,359,3858,2716
20304,11109,12892,2017,2,6,2,F,729000,2700,2274,0,0,834,8810,6868
20304,11292,14893,2017,2,6,2,F,820800,4104,3739,0,0,909,8738,7312
19977,11292,14057,2017,2,6,2,F,2245544,9666,8320,3000,62158,991,8187,7195
19977,12266,11292,2017,2,6,2,F,2361377,9654,8865,10033,9054,862,7927,6507
19393,10397,11292,2017,2,6,3,F,1868400,7722,7356,22635,0,1199,10515,9041
19393,11292,11884,2017,2,6,2,F,1868400,7722,6379,10330,0,836,7213,6272
19393,11292,13495,2017,2,6,3,F,1799200,7436,6864,2684,0,1062,7714,6774
20436,11292,14107,2017,2,6,2,F,1620000,8100,7563,0,0,602,5787,4600
20436,14107,11292,2017,2,6,2,F,1620000,8100,7396,0,0,602,5794,4381
21599,11292,10950,2017,2,6,1,F,106000,424,377,0,0,277,4226,3411
19790,11292,10397,2017,2,6,3,F,2736800,10429,9463,9093,3993,1199,9443,7994
20500,11292,13502,2017,2,6,1,F,968550,3850,3151,0,0,196,3317,2166
20500,13502,11292,2017,2,6,1,F,968550,3850,2931,0,0,196,3262,2063
20304,11292,13433,2017,2,6,2,F,742500,2750,1957,0,0,604,5967,4701
20304,13433,11292,2017,2,6,2,F,729000,2700,1836,0,0,604,5968,4775
19977,11292,14570,2017,2,6,2,F,1960481,8100,6807,991,0,804,7175,6040
19977,12892,11292,2017,2,6,2,F,2281919,8986,8408,7774,49046,862,7452,6043
19977,14570,11292,2017,2,6,2,F,1933391,8100,7154,509,0,804,6551,5577
19393,14492,11292,2017,2,6,3,F,1868400,7722,7434,18724,0,1436,11797,10804
19790,10397,11292,2017,2,6,3,F,2786560,10598,10174,18819,36350,1199,10956,9266
20304,11292,10561,2017,2,6,2,F,756000,2800,1970,0,0,845,8538,7022
20304,11292,11865,2017,2,6,1,F,749000,2800,2215,0,0,313,4005,2687
20304,11292,12992,2017,2,6,2,F,756000,2800,2485,0,0,771,7122,5774
20304,11292,14543,2017,2,6,1,F,749000,2800,1516,0,0,260,3620,2319
20304,11865,11292,2017,2,6,1,F,749000,2800,2138,0,0,313,4176,2938
20304,13930,11109,2017,2,6,2,F,742500,2750,2455,0,0,911,9153,7256
20304,14543,11292,2017,2,6,1,F,749000,2800,1440,0,0,260,3459,2378
20304,14869,11109,2017,2,6,1,F,745500,2800,2470,0,0,411,5250,3772
19977,10849,11292,2017,2,6,2,F,2281158,9284,6757,66,0,524,4969,3842
19977,11292,10849,2017,2,6,2,F,2256624,9284,7746,5161,0,524,5301,4221
19977,11292,12892,2017,2,6,2,F,2266106,9200,8156,2767,21104,862,7981,6596
19977,12889,11292,2017,2,6,2,F,2304809,10203,9127,655,16729,628,6043,4752
19393,11292,13891,2017,2,6,2,F,2006800,8294,7547,21072,0,819,7646,6538
19393,11292,14492,2017,2,6,3,F,1937600,8008,7652,19984,0,1436,10422,9538
19393,11292,15304,2017,2,6,4,F,2387000,9625,8998,6138,0,1506,11045,10040
19393,13495,11292,2017,2,6,3,F,1903000,7865,7596,22565,0,1062,8756,7837
20436,11292,14908,2017,2,6,2,F,2053200,10080,8093,0,0,846,7650,6518
20436,14908,11292,2017,2,6,2,F,2053200,10080,9464,0,0,846,7291,6116
20237,11292,12896,2017,2,6,1,F,622608,2800,2258,0,0,456,4908,3666
20237,12896,11292,2017,2,6,1,F,611490,2750,2259,0,0,456,4928,3870
20237,13486,11292,2017,2,6,2,F,622608,2800,2414,0,0,679,6721,5439
21599,11092,11292,2017,2,6,1,F,89600,448,264,0,0,283,4650,3997
21599,11292,11092,2017,2,6,1,F,89600,448,247,0,0,283,4967,4173
20304,11109,14869,2017,2,6,1,F,759000,2850,2603,0,0,411,6026,4465
19977,11292,12266,2017,2,6,2,F,2537143,10191,8385,468,4591,862,8034,6697
19393,11292,10721,2017,2,6,4,F,1972200,8151,7873,26489,0,1754,13473,12057
19393,11292,15376,2017,2,6,2,F,1937600,8008,6700,10150,0,639,5925,5020
20436,13487,11292,2017,2,6,2,F,1710000,8550,7902,0,0,680,7435,5574
20416,11292,13930,2017,2,6,2,F,2063400,10260,9398,0,0,888,8131,6522
20237,11122,11292,2017,2,6,1,F,633726,2850,2116,0,0,230,3628,2361
20237,11292,13486,2017,2,6,2,F,633726,2850,2581,0,0,679,7318,5874
20409,10721,11292,2017,2,6,4,F,2131800,8550,7738,0,0,1754,15159,13613
20409,11292,10721,2017,2,6,4,F,2131800,8550,7713,0,0,1754,13214,11857
19790,11292,14869,2017,2,6,1,F,1704300,6268,5771,574,0,391,4901,3714
19790,14869,11292,2017,2,6,1,F,1704300,6267,5631,14660,1866,391,4712,3375
20500,13198,11292,2017,2,6,2,F,1021380,4060,3687,0,0,533,6287,4895
20304,11292,11109,2017,2,6,1,F,866400,4332,3772,0,0,73,2586,1004
20304,11292,14869,2017,2,6,1,F,1082880,4408,4104,0,0,391,5074,3693
20304,12892,10372,2017,2,6,2,F,1076555,4052,2578,0,0,737,7001,5698
20304,14869,11292,2017,2,6,1,F,1082880,4408,3746,0,0,391,5026,3388
19977,11292,14057,2017,2,6,2,F,2067995,7424,6906,4198,45939,991,8997,7920
19977,12889,11292,2017,2,6,2,F,2172192,9604,8272,388,7861,628,6236,4893
19393,11292,15016,2017,2,6,2,F,2517200,10150,9769,11838,0,770,6494,5427
19393,11292,15370,2017,2,6,2,F,2006800,8294,7503,12709,0,541,5056,4043
20436,11292,13487,2017,2,6,2,F,1740000,8700,8258,0,0,680,6539,5231
20237,11292,11122,2017,2,6,1,F,655962,2950,2362,0,0,230,3783,2394
20237,11292,15016,2017,2,6,2,F,644844,2900,2640,0,0,770,7145,5745
19805,11292,13303,2017,2,6,4,F,2380000,9440,8248,2772,24115,1709,13841,12315
19805,14100,11292,2017,2,6,4,F,2257900,8960,8000,1876,171,1558,14806,12329
20304,14252,11292,2017,2,6,2,F,772500,2900,2554,0,0,852,8107,6675
20304,14794,11292,2017,2,6,2,F,786000,2950,2615,0,0,517,5847,4484
19977,10620,11292,2017,2,6,1,F,2073162,7552,5383,1582,0,455,5161,3867
19977,11292,10620,2017,2,6,1,F,2041922,7552,6189,6867,17941,455,5016,3876
19977,13930,11292,2017,2,6,2,F,2648637,10740,9954,3784,37158,888,9564,7626
20436,11193,11292,2017,2,6,3,F,2145600,10620,9470,0,0,1069,10453,8838
20436,11292,12266,2017,2,6,2,F,2714000,13570,11739,0,0,862,8328,6792
20436,11292,13204,2017,2,6,4,F,2714000,13570,12093,0,0,1546,12421,10955
20436,12266,11292,2017,2,6,2,F,2714000,13570,12625,0,0,862,8465,6953
20436,12892,11292,2017,2,6,2,F,2138400,10620,9957,0,0,862,8505,6554
20416,11292,12889,2017,2,6,2,F,2135800,10620,9401,0,0,628,6297,5165
20416,13930,11292,2017,2,6,2,F,2124000,10620,9995,0,0,888,9123,7349
20237,11292,12389,2017,2,6,2,F,655962,2950,2200,0,0,576,6304,4929
20237,12389,11292,2017,2,6,2,F,655962,2950,2374,0,0,576,6493,5029
19805,11292,14107,2017,2,6,2,F,2420400,9600,8320,2826,6142,602,6931,5169
19805,13303,11292,2017,2,6,4,F,2420500,9600,7971,7877,9307,1709,15395,13558
19805,14107,11292,2017,2,6,2,F,2421900,9600,8619,646,3503,602,6345,4832
20304,10372,12892,2017,2,6,2,F,1094295,4121,1761,0,0,737,7735,6194
20304,11292,11540,2017,2,6,2,F,789500,2950,2436,0,0,563,6413,4997
