"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,37400.00,150.00,146.00,0.00,0.00,854.00,124.00,107.00,"B6",20409,"JetBlue Airways","06673","D","B6","JetBlue Airways",3,3,12954,1295403,32575,"LGB","Long Beach, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"694",1,2017,2,6,2,"F",
0.00,1.00,37822.00,119.00,117.00,0.00,0.00,967.00,144.00,125.00,"VX",21171,"Virgin America","01006","D","VX","Virgin America",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,6,"698",1,2017,2,6,2,"F",
0.00,1.00,37822.00,119.00,119.00,0.00,0.00,967.00,162.00,121.00,"VX",21171,"Virgin America","01006","D","VX","Virgin America",3,3,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,2,"F",
0.00,1.00,5300.00,8.00,2.00,0.00,0.00,604.00,120.00,108.00,"04Q",21080,"Tradewind Aviation","01126","D","04Q","Tradewind Aviation",1,6,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,6,"646",1,2017,2,6,2,"L",
0.00,1.00,10841.00,50.00,43.00,0.00,0.00,488.00,91.00,72.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11315,1131502,31315,"DIK","Dickinson, ND","ND","38","North Dakota",66,6,"675",1,2017,2,6,1,"L",
0.00,2.00,23500.00,100.00,41.00,0.00,0.00,576.00,200.00,165.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12389,1238902,32389,"ISN","Williston, ND","ND","38","North Dakota",66,6,"675",1,2017,2,6,2,"L",
0.00,1.00,10841.00,50.00,35.00,0.00,0.00,488.00,91.00,82.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11315,1131502,31315,"DIK","Dickinson, ND","ND","38","North Dakota",66,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,1,"L",
0.00,1.00,12659.00,50.00,22.00,0.00,0.00,889.00,131.00,116.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,6,"675",1,2017,2,6,2,"L",
0.00,1.00,10808.00,50.00,38.00,0.00,0.00,889.00,143.00,124.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,2,"L",
0.00,1.00,12659.00,50.00,0.00,0.00,0.00,1464.00,206.00,196.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,12544,1254403,32544,"USA","CONCORD, NC","NC","37","North Carolina",36,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,6,"675",1,2017,2,6,3,"L",
0.00,1.00,21458.00,0.00,0.00,800.00,0.00,1199.00,178.00,168.00,"AMQ",20201,"Ameristar Air Cargo","06055","D","AMQ","Ameristar Air Cargo",1,4,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"635",2,2017,2,6,3,"P",
0.00,1.00,21458.00,0.00,0.00,0.00,0.00,1278.00,181.00,167.00,"AMQ",20201,"Ameristar Air Cargo","06055","D","AMQ","Ameristar Air Cargo",1,4,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,6,"635",2,2017,2,6,3,"P",
0.00,1.00,95000.00,215.00,156.00,0.00,0.00,761.00,132.00,120.00,"G4",20368,"Allegiant Air","06035","D","G4","Allegiant Air",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,15570,1557001,35570,"VCV","Victorville, CA","CA","06","California",91,6,"622",1,2017,2,6,2,"L",
0.00,1.00,95000.00,215.00,0.00,0.00,0.00,604.00,96.00,72.00,"G4",20368,"Allegiant Air","06035","D","G4","Allegiant Air",3,3,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"622",1,2017,2,6,2,"L",
0.00,1.00,2000.00,8.00,3.00,0.00,0.00,725.00,122.00,113.00,"0WQ",21352,"Avjet Corporation","01150","D","0WQ","Avjet Corporation",1,1,10372,1037203,30372,"ASE","Aspen, CO","CO","08","Colorado",82,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,6,"684",1,2017,2,6,2,"L",
0.00,2.00,4000.00,16.00,4.00,0.00,0.00,735.00,234.00,210.00,"0WQ",21352,"Avjet Corporation","01150","D","0WQ","Avjet Corporation",1,1,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,6,"684",1,2017,2,6,2,"L",
0.00,2.00,4000.00,16.00,3.00,0.00,0.00,735.00,233.00,209.00,"0WQ",21352,"Avjet Corporation","01150","D","0WQ","Avjet Corporation",1,1,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,6,"684",1,2017,2,6,2,"L",
0.00,1.00,2000.00,8.00,2.00,0.00,0.00,292.00,54.00,47.00,"0WQ",21352,"Avjet Corporation","01150","D","0WQ","Avjet Corporation",1,1,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,10372,1037203,30372,"ASE","Aspen, CO","CO","08","Colorado",82,6,"684",1,2017,2,6,1,"L",
0.00,1.00,51700.00,187.00,62.00,0.00,0.00,602.00,164.00,88.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,6,"699",1,2017,2,6,2,"L",
0.00,1.00,51700.00,187.00,56.00,0.00,0.00,1558.00,260.00,216.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,4,"L",
0.00,1.00,49760.00,199.00,160.00,0.00,0.00,1184.00,169.00,152.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"622",1,2017,2,6,3,"F",
0.00,1.00,34446.00,132.00,30.00,0.00,0.00,1199.00,212.00,172.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,3,"F",
0.00,1.00,50700.00,192.00,150.00,14.00,39.00,1199.00,174.00,156.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"699",1,2017,2,6,3,"F",
0.00,1.00,49760.00,199.00,160.00,0.00,0.00,1184.00,166.00,148.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"622",1,2017,2,6,3,"F",
0.00,1.00,38879.00,160.00,139.00,0.00,0.00,592.00,91.00,75.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,6,"694",1,2017,2,6,2,"F",
0.00,1.00,29900.00,110.00,103.00,492.00,0.00,230.00,83.00,54.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11122,1112203,31122,"CPR","Casper, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"608",1,2017,2,6,1,"F",
0.00,1.00,34446.00,132.00,4.00,0.00,0.00,1199.00,153.00,132.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"698",1,2017,2,6,3,"F",
0.00,1.00,50700.00,192.00,129.00,0.00,0.00,1199.00,173.00,152.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"699",1,2017,2,6,3,"F",
0.00,1.00,49760.00,72.00,62.00,0.00,0.00,1199.00,167.00,143.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,6,"622",1,2017,2,6,3,"L",
0.00,1.00,49760.00,72.00,0.00,0.00,0.00,1069.00,142.00,128.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,6,"622",1,2017,2,6,3,"L",
0.00,1.00,32870.00,149.00,148.00,0.00,0.00,1123.00,158.00,137.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,6,"655",1,2017,2,6,3,"F",
0.00,1.00,38470.00,158.00,150.00,32.00,0.00,483.00,152.00,126.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,6,"656",1,2017,2,6,1,"F",
0.00,1.00,38170.00,158.00,149.00,0.00,0.00,628.00,118.00,92.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,6,"656",1,2017,2,6,2,"F",
0.00,1.00,38170.00,158.00,102.00,70.00,4.00,853.00,142.00,115.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14679,1467903,33570,"SAN","San Diego, CA","CA","06","California",91,6,"656",1,2017,2,6,2,"F",
0.00,1.00,49760.00,72.00,50.00,0.00,0.00,391.00,92.00,70.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,6,"622",1,2017,2,6,1,"L",
0.00,1.00,32870.00,149.00,147.00,5.00,0.00,1123.00,178.00,151.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"655",1,2017,2,6,3,"F",
0.00,1.00,49760.00,199.00,160.00,28.00,0.00,680.00,142.00,101.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"622",1,2017,2,6,2,"F",
0.00,1.00,38170.00,158.00,156.00,0.00,226.00,495.00,115.00,76.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,13851,1385103,33851,"OKC","Oklahoma City, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"656",1,2017,2,6,1,"F",
0.00,2.00,99520.00,144.00,61.00,0.00,0.00,967.00,280.00,229.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"622",1,2017,2,6,2,"L",
0.00,1.00,49760.00,72.00,52.00,0.00,0.00,391.00,84.00,53.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"622",1,2017,2,6,1,"L",
0.00,1.00,42500.00,173.00,0.00,0.00,0.00,1671.00,275.00,255.00,"GL",20402,"Miami Air International","06690","D","GL","Miami Air International",2,2,10529,1052904,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,4,"L",
0.00,1.00,42500.00,173.00,0.00,0.00,0.00,1136.00,160.00,140.00,"GL",20402,"Miami Air International","06690","D","GL","Miami Air International",2,2,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,16091,1609103,31295,"YIP","Detroit, MI","MI","26","Michigan",43,6,"614",1,2017,2,6,3,"L",
0.00,1.00,42500.00,173.00,27.00,0.00,0.00,954.00,150.00,120.00,"GL",20402,"Miami Air International","06690","D","GL","Miami Air International",2,2,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,2,"L",
0.00,1.00,34279.00,128.00,126.00,4.00,0.00,150.00,48.00,36.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,10558,1055803,30558,"BFF","Scottsbluff, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"698",1,2017,2,6,1,"F",
0.00,1.00,41006.00,166.00,70.00,10064.00,0.00,1201.00,168.00,151.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,6,"614",1,2017,2,6,3,"L",
0.00,1.00,38700.00,166.00,152.00,0.00,282.00,967.00,218.00,190.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12448,1244805,32448,"JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,6,"614",1,2017,2,6,2,"F",
0.00,1.00,34771.00,128.00,122.00,1.00,0.00,862.00,144.00,116.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,6,"698",1,2017,2,6,2,"F",
0.00,1.00,35906.00,179.00,174.00,0.00,0.00,1709.00,298.00,270.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,6,"634",1,2017,2,6,4,"F",
0.00,1.00,36926.00,166.00,163.00,0.00,0.00,1482.00,249.00,217.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,6,"614",1,2017,2,6,3,"F",
0.00,1.00,40581.00,179.00,58.00,10064.00,0.00,541.00,86.00,79.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13341,1334102,33198,"MKC","Kansas City, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"634",1,2017,2,6,2,"L",
0.00,1.00,54393.00,219.00,200.00,0.00,0.00,967.00,206.00,119.00,"UA",19977,"United Air Lines Inc.","10877","P","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,8,"887",1,2017,2,6,2,"F",
0.00,2.00,69200.00,286.00,281.00,2628.00,0.00,73.00,83.00,41.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,1,"F",
0.00,2.00,69200.00,286.00,278.00,1614.00,0.00,90.00,96.00,45.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11233,1123302,31233,"CYS","Cheyenne, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,1,"F",
0.00,1.00,43400.00,175.00,175.00,252.00,0.00,90.00,40.00,23.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11233,1123302,31233,"CYS","Cheyenne, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,1,"F",
0.00,1.00,34600.00,143.00,141.00,1280.00,0.00,602.00,162.00,137.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11259,1125903,30194,"DAL","Dallas, TX","TX","48","Texas",74,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,2,"F",
0.00,1.00,34600.00,143.00,142.00,151.00,0.00,1359.00,230.00,213.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10792,1079204,30792,"BUF","Buffalo, NY","NY","36","New York",22,6,"612",1,2017,2,6,3,"F",
0.00,1.00,43400.00,175.00,160.00,167.00,0.00,929.00,167.00,148.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11140,1114006,31140,"CRP","Corpus Christi, TX","TX","48","Texas",74,6,"614",1,2017,2,6,2,"F",
0.00,1.00,43400.00,175.00,164.00,120.00,0.00,1250.00,212.00,198.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11481,1148102,31481,"ECP","Panama City, FL","FL","12","Florida",33,6,"614",1,2017,2,6,3,"F",
0.00,1.00,34600.00,143.00,143.00,0.00,0.00,1095.00,170.00,156.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11973,1197302,31973,"GPT","Gulfport/Biloxi, MS","MS","28","Mississippi",53,6,"612",1,2017,2,6,3,"F",
0.00,1.00,34600.00,143.00,132.00,0.00,0.00,1278.00,225.00,210.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,6,"612",1,2017,2,6,3,"F",
0.00,1.00,34600.00,143.00,143.00,0.00,0.00,456.00,129.00,115.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12896,1289605,32896,"LBB","Lubbock, TX","TX","48","Texas",74,6,"612",1,2017,2,6,1,"F",
0.00,1.00,43400.00,175.00,165.00,0.00,0.00,771.00,128.00,112.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12992,1299204,32600,"LIT","Little Rock, AR","AR","05","Arkansas",71,6,"614",1,2017,2,6,2,"F",
0.00,1.00,34600.00,143.00,140.00,1348.00,0.00,943.00,162.00,141.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14831,1483104,32457,"SJC","San Jose, CA","CA","06","California",91,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,6,"612",1,2017,2,6,2,"F",
0.00,1.00,43400.00,175.00,120.00,0.00,0.00,73.00,34.00,19.00,"WN",19393,"Southwest Airlines Co.","11033","L","WN","Southwest Airlines Co.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"614",1,2017,2,6,1,"F",
0.00,1.00,1600.00,8.00,1.00,0.00,0.00,764.00,144.00,132.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,5,"515",1,2017,2,6,2,"L",
0.00,1.00,1600.00,8.00,0.00,0.00,0.00,903.00,150.00,132.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,5,"515",1,2017,2,6,2,"L",
0.00,1.00,2400.00,12.00,1.00,0.00,0.00,937.00,144.00,126.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,14831,1483104,32457,"SJC","San Jose, CA","CA","06","California",91,6,"688",1,2017,2,6,2,"L",
0.00,1.00,1600.00,8.00,1.00,0.00,0.00,764.00,120.00,102.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,5,"515",1,2017,2,6,2,"L",
0.00,1.00,2400.00,12.00,0.00,0.00,0.00,1166.00,174.00,162.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,11066,1106603,31066,"CMH","Columbus, OH","OH","39","Ohio",44,10325,1032504,30325,"APA","Denver, CO","CO","08","Colorado",82,6,"688",1,2017,2,6,3,"L",
0.00,1.00,1600.00,8.00,6.00,0.00,0.00,919.00,144.00,132.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,14792,1479201,34792,"SGR","Sugar Land, TX","TX","48","Texas",74,10372,1037203,30372,"ASE","Aspen, CO","CO","08","Colorado",82,5,"515",1,2017,2,6,2,"L",
0.00,1.00,68370.00,218.00,0.00,0.00,0.00,628.00,120.00,90.00,"X9",20377,"Omni Air International LLC","16736","I","X9","Omni Air International LLC",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,6,"625",1,2017,2,6,2,"L",
0.00,2.00,151660.00,358.00,30.00,0.00,0.00,595.00,195.00,161.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,10466,1046602,30466,"AZA","Phoenix, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"617",1,2017,2,6,2,"L",
0.00,1.00,75830.00,179.00,15.00,0.00,0.00,1049.00,162.00,151.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,10747,1074702,30747,"BRO","Brownsville, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,6,"617",1,2017,2,6,3,"L",
0.00,1.00,75830.00,179.00,21.00,0.00,0.00,957.00,155.00,132.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,6,"617",1,2017,2,6,2,"L",
0.00,1.00,75830.00,179.00,0.00,0.00,0.00,1120.00,157.00,142.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14275,1427502,34275,"PTK","Pontiac, MI","MI","26","Michigan",43,6,"617",1,2017,2,6,3,"L",
